id,Facility_Name,Business_Type,Registration_Number,License_Status,Rel,First Name,Last Name,email,,branch_id,business_id,user_id,Password
6908,VINTAPHARM CHEMIST,RETAIL,PPB/V/408,Status: Active,MjkwMjA=,Norah,Kipchirchir,norah.kipchirchir27@gmail.com,,2404,2588,3656,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5945,SCEPTERS PHARMAS,RETAIL,PPB/S/9018,Status: Active,MjcyNDU=,Evance,Ayuma,evance.ayuma66@gmail.com,,2405,2589,3657,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4384,MORE LIFE CHEMISTS,RETAIL,PPB/M/9531,Status: Active,Mjc0OTM=,Roseline,Wekesa,roseline.wekesa13@gmail.com,,2406,2590,3658,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5044,OUTLIERS BY DESIGN LIMITED,RETAIL,PPB/O/1092,Status: REVOKED,Mjg5MjU=,Ochieng,Kevin,ochieng.kevin10@gmail.com,,2407,2591,3659,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6369,SYCHE CHEMIST,RETAIL,PPB/S/9080,Status: Active,Mjc5NDE=,Teresiah,Warui,teresiah.warui19@gmail.com,,2408,2592,3660,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6758,TURBO TIBA YANGU CHEMISTS,RETAIL,PPB/T/5705,Status: REVOKED,MjcyNzc=,Morris,Kimaru,morris.kimaru83@gmail.com,,2409,2593,3661,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6415,TAMOL CHEMIST,RETAIL,PPB/T/5689,Status: Active,MjY5OTA=,Mercyline,Osiemo,mercyline.osiemo42@gmail.com,,2410,2594,3662,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4886,NUCLEAR FAMILY CHEMISTS,RETAIL,PPB/N/1312,Status: Active,Mjc2ODA=,Mbithi,Mukoya,mbithi.mukoya71@gmail.com,,2411,2595,3663,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4519,MWADEMU CHEMIST,RETAIL,PPB/M/9463,Status: Active,MjY4Mzg=,Margaret,Mwai,margaret.mwai50@gmail.com,,2412,2596,3664,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4388,MORNING STAR CHEMIST,RETAIL,PPB/M/9601,Status: Active,MjgyNTc=,Mariam,Wainaina,mariam.wainaina96@gmail.com,,2413,2597,3665,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3969,MAYFIELD PHARMACY LIMITED,RETAIL,PPB/M/9454,Status: REVOKED,MjY3MzY=,Rama,Jepkemboi,rama.jepkemboi68@gmail.com,,2414,2598,3666,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5961,SEATON PARK MEDICAL CENTRE,RETAIL,PPB/S/9206,Status: Active,Mjk5MDg=,Salome,Ombati,salome.ombati45@gmail.com,,2415,2599,3667,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5106,PEAKTIME CHEMIST LIMITED,RETAIL,PPB/P/2208,Status: Active,MjY0MTU=,Mwendwa,Mwakio,mwendwa.mwakio71@gmail.com,,2416,2600,3668,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7076,WILLMED HEALTHCARE PHARMACY,RETAIL,PPB/W/7453,Status: Active,Mjk1NTM=,Mutua,Adan,mutua.adan87@gmail.com,,2417,2601,3669,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7115,WOODLEY PHARMACEUTICALS NGONG ROAD LIMITED,RETAIL,PPB/W/7438,Status: Active,Mjg4NTQ=,Billow,Muasya,billow.muasya54@gmail.com,,2418,2602,3670,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4636,NASRI PHARMACY,RETAIL,PPB/N/1300,Status: Active,Mjc0NDY=,Eugene,Nekesa,eugene.nekesa86@gmail.com,,2419,2603,3671,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5580,REXO HEALTHCARE PHARMACY,RETAIL,PPB/R/1330,Status: Active,Mjg4OTU=,Nelima,Hamisi,nelima.hamisi99@gmail.com,,2420,2604,3672,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6304,SUGA CARE PHARMACY LIMITED,RETAIL,PPB/S/9122,Status: Active,Mjg1MjI=,Bashir,Mumbua,bashir.mumbua36@gmail.com,,2421,2605,3673,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7195,ZIOMED ENTERPRISES,RETAIL,PPB/Z/1320,Status: Active,MzA0MzE=,Fiona,Ngotho,fiona.ngotho93@gmail.com,,2422,2606,3674,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7136,YANG'AT PHARMACY,RETAIL,PPB/Y/66,Status: Active,Mjg1MDM=,Calvin,Kathure,calvin.kathure90@gmail.com,,2423,2607,3675,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6958,WAMAX CHEMIST,RETAIL,PPB/W/7396,Status: Active,MjY1Njg=,Baraka,Wabwire,baraka.wabwire46@gmail.com,,2424,2608,3676,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3952,MAXIGARD CHEMIST,RETAIL,PPB/M/9539,Status: Active,Mjc1Mjk=,Bett,Musyoka,bett.musyoka31@gmail.com,,2425,2609,3677,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5664,RODI CAANAN CHEMIST,RETAIL,PPB/R/1377,Status: Active,MzAzNTU=,Mohamednoor,Ngotho,mohamednoor.ngotho3@gmail.com,,2426,2610,3678,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3710,MAAZ CARE LIMITED,RETAIL,PPB/M/9637,Status: Active,Mjg1ODc=,Jacob,Muinde,jacob.muinde40@gmail.com,,2427,2611,3679,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6747,TULEL PHARMACEUTICAL LIMITED,RETAIL,PPB/T/5708,Status: Active,MjczNTM=,Maryam,Ali,maryam.ali61@gmail.com,,2428,2612,3680,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6896,VIMAC PHARMACY,RETAIL,PPB/V/414,Status: Active,MjkzNjM=,Ndung'u,Joshua,ndung'u.joshua25@gmail.com,,2429,2613,3681,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6079,SIFA AFYA CHEMIST,RETAIL,PPB/S/9120,Status: Active,Mjg1MTY=,Alice,Mbaabu,alice.mbaabu93@gmail.com,,2430,2614,3682,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5953,SCRIPT SAVVY LIMITED,RETAIL,PPB/S/9212,Status: REVOKED,Mjk5ODg=,Joe,Hillow,joe.hillow70@gmail.com,,2431,2615,3683,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3737,MAGICAL SWIFT CHEMIST,RETAIL,PPB/M/9759,Status: Active,Mjk5OTU=,Tobias,Nduta,tobias.nduta26@gmail.com,,2432,2616,3684,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7085,WINFRED SHINE CHEMIST,RETAIL,PPB/W/7413,Status: Active,MjcyNDE=,Wambua,Philip,wambua.philip27@gmail.com,,2433,2617,3685,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7124,WUSIMI PHARMACY,RETAIL,PPB/W/7461,Status: Active,MzAxNjE=,Stacy,Wabwile,stacy.wabwile18@gmail.com,,2434,2618,3686,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6033,SHEMIGEN PHARMACY,RETAIL,PPB/S/9030,Status: Active,MjczNjc=,Cornelius,Kipchirchir,cornelius.kipchirchir48@gmail.com,,2435,2619,3687,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5976,SERENE HOSPITAL LIMITED,RETAIL,PPB/S/9027,Status: Active,MjczMzc=,Wanjohi,Makori,wanjohi.makori74@gmail.com,,2436,2620,3688,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4252,MICRAJ HEALTH CARE,RETAIL,PPB/M/9417,Status: Active,MjY1MDQ=,Damaris,Mwololo,damaris.mwololo69@gmail.com,,2437,2621,3689,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3986,MBUMAR VENTURES CHEMIST,RETAIL,PPB/M/9669,Status: Active,Mjg4ODc=,Godfrey,Muriuki,godfrey.muriuki5@gmail.com,,2438,2622,3690,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5014,OPANGAMED PHARMACY,RETAIL,PPB/O/404,Status: Active,MjY2Mjk=,Kanini,Sawe,kanini.sawe97@gmail.com,,2439,2623,3691,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5200,PHARMAPLUS PHARMACEUTICALS LTD- GIGIRI,RETAIL,PPB/P/3126,Status: Active,MjgwMzk=,Boaz,Apondi,boaz.apondi38@gmail.com,,2440,2624,3692,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5503,RAVEKING PHARMACY,RETAIL,PPB/R/1328,Status: Active,Mjg4MDQ=,Kipkemoi,Mwakio,kipkemoi.mwakio21@gmail.com,,2441,2625,3693,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7206,ZUBI CARE PHARMACY LTD,RETAIL,PPB/Z/1306,Status: Active,Mjg0NjA=,Teresiah,Muasya,teresiah.muasya59@gmail.com,,2442,2626,3694,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3992,MCGREENS PHARMACY MAILI NNE,RETAIL,PPB/M/9743,Status: Active,Mjk3MTE=,Dan,Jumba,dan.jumba22@gmail.com,,2443,2627,3695,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5665,RODSI HEALTH CARE LIMITED,RETAIL,PPB/R/1349,Status: Active,MjkzNzE=,Murimi,Wamalwa,murimi.wamalwa74@gmail.com,,2444,2628,3696,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5663,RODAN PHARMACY,RETAIL,PPB/R/1375,Status: Active,MzAyMjg=,Wambugu,Ambani,wambugu.ambani26@gmail.com,,2445,2629,3697,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5568,RENEPHARM CHEMIST,RETAIL,PPB/R/1311,Status: Active,Mjg0MzI=,Michael,Mutuku,michael.mutuku32@gmail.com,,2446,2630,3698,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5588,RHOPHARM PHARMACEUTICALS,RETAIL,PPB/R/1382,Status: Active,MzA0Mzc=,Vivian,Chepngeno,vivian.chepngeno69@gmail.com,,2447,2631,3699,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5129,PENTAMED PHARMACY,RETAIL,PPB/P/4893,Status: Active,Mjk3ODY=,Muli,Chebet,muli.chebet99@gmail.com,,2448,2632,3700,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6120,SITET PHARMACEUTICALS,RETAIL,PPB/S/9225,Status: Active,MzAxMjM=,Winny,Kyalo,winny.kyalo31@gmail.com,,2449,2633,3701,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7159,ZAHRA CHEMIST LTD,RETAIL,PPB/Z/1316,Status: Active,Mjk1NTA=,Elizabeth,Daniel,elizabeth.daniel44@gmail.com,,2450,2634,3702,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5199,PHARMAPLUS PHARMACEUTICALS LTD- FOURWAYS,RETAIL,PPB/P/4855,Status: Active,Mjg4ODY=,Keith,Mzungu,keith.mzungu95@gmail.com,,2451,2635,3703,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3758,MAJORCARE CHEMIST,RETAIL,PPB/M/9521,Status: Active,Mjc0NDk=,Samuel,Ngunjiri,samuel.ngunjiri91@gmail.com,,2452,2636,3704,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4992,OLOSERIAN CHEMIST BISIL,RETAIL,PPB/O/1093,Status: Active,MjkwMjc=,Jerop,Mohamed,jerop.mohamed5@gmail.com,,2453,2637,3705,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4249,MICHA PHARMACY LIMITED,RETAIL,PPB/M/9566,Status: Active,Mjc3NzM=,Winnie,Issak,winnie.issak22@gmail.com,,2454,2638,3706,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4644,NAVUHI MEDICARE CHEMIST,RETAIL,PPB/N/1274,Status: Active,MjcwNTM=,Johnson,Nthiga,johnson.nthiga13@gmail.com,,2455,2639,3707,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7003,WELHUB  PHARMACY,RETAIL,PPB/W/7423,Status: Active,Mjc3NDM=,Duncan,Nasimiyu,duncan.nasimiyu50@gmail.com,,2456,2640,3708,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5589,RIAKANAU PHARMACY,RETAIL,PPB/R/1239,Status: Active,MjY3MTg=,Wamalwa,Jepkemboi,wamalwa.jepkemboi56@gmail.com,,2457,2641,3709,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7096,WINSLOW CHEMIST,RETAIL,PPB/W/7415,Status: Active,MjczMDI=,Maurice,Jerotich,maurice.jerotich41@gmail.com,,2458,2642,3710,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5219,PHARMAPLUS PHARMACEUTICALS LTD-NAIROBI WEST,RETAIL,PPB/P/4890,Status: Active,Mjk3MzU=,Levis,Ekal,levis.ekal37@gmail.com,,2459,2643,3711,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5334,POINT MARK PHARMACEUTICAL LIMITED,RETAIL,PPB/P/4858,Status: Active,Mjg5NTk=,Joram,Nasambu,joram.nasambu70@gmail.com,,2460,2644,3712,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5346,PRAMAH PHARMACY LIMITED,RETAIL,PPB/P/3110,Status: Active,Mjc2OTc=,Amin,Mbaka,amin.mbaka70@gmail.com,,2461,2645,3713,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5135,PERFECT HEALTH CHEMIST,RETAIL,PPB/P/4844,Status: Active,Mjg3MTg=,Okumu,Odongo,okumu.odongo49@gmail.com,,2462,2646,3714,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4901,NYAKOE CHEMISTS COMPANY LIMITED-NYAKOE,RETAIL,PPB/N/1251,Status: Active,MjYzNDM=,Chelangat,Mutio,chelangat.mutio38@gmail.com,,2463,2647,3715,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5355,PREMEDFEDHA  PHARMACY,RETAIL,PPB/P/4907,Status: Active,MzAxNjc=,Irungu,Nzilani,irungu.nzilani25@gmail.com,,2464,2648,3716,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5006,ONE DIAL PHARMACY,RETAIL,PPB/O/1087,Status: Active,Mjg0NTc=,Thuo,Anyango,thuo.anyango37@gmail.com,,2465,2649,3717,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3886,MART HEALTH OPTIONS,RETAIL,PPB/M/9771,Status: Active,MzAyNDM=,Ibrahim,Warui,ibrahim.warui58@gmail.com,,2466,2650,3718,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3772,MAKINI -PHARMACEUTICAL KIMBIBI,RETAIL,PPB/M/9621,Status: Active,Mjg0MzE=,Issa,Ngome,issa.ngome79@gmail.com,,2467,2651,3719,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6639,TOPMEDS SUPPLIES LIMITED,RETAIL,PPB/T/5787,Status: Active,MjkyNDA=,Anita,Ekiru,anita.ekiru22@gmail.com,,2468,2652,3720,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3794,MALIBU EPIC BUSINESS PARK MOMBASA,RETAIL,PPB/M/9477,Status: Active,MjY5NDk=,Amina,Syombua,amina.syombua69@gmail.com,,2469,2653,3721,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6139,SKYLINE HEALTH - NDENDERU,RETAIL,PPB/S/9137,Status: Active,Mjg4NDQ=,Gerald,Gachoki,gerald.gachoki96@gmail.com,,2470,2654,3722,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6814,UNITED THERAPEUTIC PHARMACY LIMITED,RETAIL,PPB/U/9492,Status: Active,Mjg0MTg=,Gordon,Mbatha,gordon.mbatha23@gmail.com,,2471,2655,3723,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4639,NATIONCARE PHARMACY,RETAIL,PPB/N/1584,Status: Active,MzAzNDc=,Debora,Mmboga,debora.mmboga75@gmail.com,,2472,2656,3724,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5617,RILEYS CHEMIST,RETAIL,PPB/R/1278,Status: Active,Mjc3MTQ=,Boniface,Duba,boniface.duba36@gmail.com,,2473,2657,3725,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6301,SUBEM CHEMIST,RETAIL,PPB/S/9207,Status: Active,Mjk5MTU=,Aisha,Cherono,aisha.cherono93@gmail.com,,2474,2658,3726,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3840,MANKIND PHARMACY,RETAIL,PPB/M/9703,Status: Active,MjkyNzA=,Gordon,Waithaka,gordon.waithaka65@gmail.com,,2475,2659,3727,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6155,SMART DREAMS CHEMISTS,RETAIL,PPB/S/9098,Status: Active,MjgxODA=,Zacharia,Kimanzi,zacharia.kimanzi1@gmail.com,,2476,2660,3728,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6300,SUAM CHEMIST,RETAIL,PPB/S/9088,Status: Active,MjgwODE=,Phineas,Mmboga,phineas.mmboga67@gmail.com,,2477,2661,3729,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4097,MEDISAN MEDICAL CENTER,RETAIL,PPB/M/9702,Status: Active,MjkyNjE=,Tyson,Fondo,tyson.fondo54@gmail.com,,2478,2662,3730,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4566,NAEL CHEMIST,RETAIL,PPB/N/1278,Status: Active,MjcxMDE=,Eliud,Njue,eliud.njue19@gmail.com,,2479,2663,3731,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5471,RAMRONS PHARMACY,RETAIL,PPB/R/1274,Status: Active,Mjc1NjM=,Naomi,Kiio,naomi.kiio5@gmail.com,,2480,2664,3732,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5281,PHARMWI PHARMACY,RETAIL,PPB/P/2236,Status: Active,MjcwNjc=,Ann,Aloo,ann.aloo62@gmail.com,,2481,2665,3733,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4589,NAJMI CHEMIST,RETAIL,PPB/N/1582,Status: Active,MzAyMzA=,Jebet,Kosgei,jebet.kosgei44@gmail.com,,2482,2666,3734,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
6228,SPENOK PHARMACY,RETAIL,PPB/S/9171,Status: Active,MjkzMjQ=,Milcah,Swaleh,milcah.swaleh46@gmail.com,,2483,2667,3735,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5320,PISGAH PHARMACEUTICALS,RETAIL,PPB/P/4839,Status: Active,Mjg2NDE=,Lydiah,Ngei,lydiah.ngei14@gmail.com,,2484,2668,3736,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
7037,WENDO CHEMIST,RETAIL,PPB/W/7433,Status: Active,Mjg1NzA=,Wamalwa,Martin,wamalwa.martin43@gmail.com,,2485,2669,3737,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5115,PEKAMED CHEMIST,RETAIL,PPB/P/3105,Status: Active,Mjc1NTI=,Barasa,Muthengi,barasa.muthengi29@gmail.com,,2486,2670,3738,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
5585,RHAPTA PHARMACY,RETAIL,PPB/R/1344,Status: Active,MjkyNjA=,Brian,Lemayian,brian.lemayian52@gmail.com,,2487,2671,3739,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4204,MENIA INVESTMENT LIMITED,RETAIL,PPB/M/9424,Status: Active,MjY1MTc=,Isaac,Makau,isaac.makau56@gmail.com,,2488,2672,3740,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3996,MED SPARCKLE PHARMACY,RETAIL,PPB/M/9622,Status: Active,Mjg0Mzc=,Shukri,David,shukri.david40@gmail.com,,2489,2673,3741,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3818,MALTA CARE PHARMACY,RETAIL,PPB/M/9746,Status: Active,Mjk3NDg=,Hope,Kaberia,hope.kaberia85@gmail.com,,2490,2674,3742,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
3691,LYDIUS CHEMIST,RETAIL,PPB/L/9862,Status: Active,MzAwMDE=,Pius,Ngari,pius.ngari22@gmail.com,,2491,2675,3743,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
4109,MEDITEC E.A FAIRLIFE PHARMACY,RETAIL,PPB/M/9790,Status: Active,MzA1ODQ=,Jael,Nyakundi,jael.nyakundi15@gmail.com,,2492,2676,3744,"$argon2i$v=19$m=16,t=2,p=1$bGFiVFNkNkl6YldhMEZ2Mg$KoO4yuR++bGwD7EviELL+Q"
